Z,best_Z_so_far,best_iter_so_far,case_id,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_clipped_high_fraction,dct_clipped_low_fraction,dct_coefficient_delta_l1,dct_coefficient_delta_l2,dct_dc_energy,dct_enabled,dct_frequency_mask_mode,dct_gain_grad_norm,dct_gain_l2,dct_gain_max,dct_gain_mean,dct_gain_mean_abs,dct_gain_min,dct_high_frequency_energy_after,dct_high_frequency_energy_before,dct_input_coefficient_energy,dct_low_frequency_energy_after,dct_low_frequency_energy_before,dct_mid_frequency_energy_after,dct_mid_frequency_energy_before,dct_num_at_max,dct_num_at_min,dct_num_clamped,dct_output_coefficient_energy,dct_relative_energy_change,dct_selected_frequency_count,dct_spatial_delta_l1,dct_spatial_delta_l2,dct_spatial_delta_max_abs,dct_spatial_delta_mse,delaunay_enabled,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,face_id,fft_phase_enabled,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,identity_angle_degrees,identity_angle_radians,identity_cosine_distance,identity_cosine_similarity_raw,identity_l2_embedding_distance,identity_similarity_score_pct,iter,jacobian_det_min,l2_to_original,learning_rate,legacy_fft_strength_equivalent,loss,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,original_embedding_norm,peak_vram_gb,perturbed_embedding_norm,prompt,psnr_to_original,rolling_enabled,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_original,total_geometry_grad_norm,total_grad_norm,tps_enabled,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min
1.1920928955078125e-07,1.1920928955078125e-07,1,face_005__add_black_sunglasses,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,,0.0062039694748818874,0.0002962748403660953,0.0,0.0,24.626245498657227,1,all_ac,1.5029600945126731e-05,0.614420473575592,0.049945175647735596,0.0027119226288050413,0.043990883976221085,-0.049866992980241776,6.921200838405639e-05,6.921200838405639e-05,0.38696879148483276,0.01423304807394743,0.01423304807394743,0.0003739211824722588,0.0003739211824722588,0,0,0,0.38696879148483276,0.0,189,1.864926133521294e-07,2.623702641812997e-07,1.430511474609375e-06,6.883815078292249e-14,1,1.2812727618438657e-05,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.0498775877058506,0.017680371180176735,-0.04992825537919998,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.02797645516693592,0.00048828125,1.1920928955078125e-07,0.9999998807907104,0.0007849604589864612,99.99998474121094,1,1.0,9.999999974752427e-07,0.05,0.0,-1.1920928955078125e-07,1.6572081706044128e-13,0,0,0,291,0.9999999403953552,2.993438243865967,1.0,add black sunglasses,100.0,1,9.239397513738368e-06,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,-0.04988189414143562,0.04991056025028229,-0.04993923008441925,0.5749761592596769,0.07680709846317768,67119,0.0,1.0,2.6045780032291077e-05,2.6045780032291077e-05,1,1.424644960934529e-05,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04985363781452179,0.017775380983948708,-0.04994618892669678
0.0004870295524597168,0.0004870295524597168,2,face_005__add_black_sunglasses,0.2137671709060669,0.10977785289287567,0.1966855823993683,,0.0076726279221475124,0.0005823771352879703,0.0006044718320481479,0.0022585904225707054,24.62653160095215,1,all_ac,0.002548260847106576,0.9047223925590515,0.09557027369737625,-0.01176767610013485,0.05530435964465141,-0.0886693075299263,5.1139511924702674e-05,5.009558663005009e-05,0.38692063093185425,0.014414453878998756,0.014057939872145653,0.0003256993368268013,0.0003255882766097784,0,0,0,0.38697129487991333,0.000130941451061517,189,0.0013347769854590297,0.0022410862147808075,0.032751619815826416,5.0224671213072725e-06,1,0.0014284285716712475,0.07055281847715378,0.03404912352561951,0,0,0.07016479223966599,0.08744378387928009,0.02827165089547634,-0.08758178353309631,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.788269281387329,0.031211186200380325,0.0004870295524597168,0.9995129704475403,0.031210964545607567,99.9512939453125,2,0.9920601844787598,0.0037576346658170223,0.05,0.0,-0.0004870295524597168,1.411981793353334e-05,0,0,0,291,0.9999999403953552,2.993438243865967,0.9999999403953552,add black sunglasses,48.501709032113816,1,0.0014227064093574882,0.07742558419704437,0.053185343742370605,0,0,0.07727070897817612,-0.08724667876958847,0.08731956034898758,-0.08739244192838669,0.6637559775263071,0.08431395143270493,67119,0.0011933853384107351,0.999893307685852,0.0035975659266114235,0.0035975659266114235,1,0.001544132479466498,0.09437542408704758,0.03912314400076866,0,0,0.08145087957382202,0.08748123794794083,0.028508316725492477,-0.09741492569446564
0.001562654972076416,0.001562654972076416,3,face_005__add_black_sunglasses,0.37054121494293213,0.18736663460731506,0.33937934041023254,,0.006961822509765625,0.00051116943359375,0.0006635533645749092,0.002830960787832737,24.628381729125977,1,all_ac,0.005480861756950617,1.3143744468688965,0.13397452235221863,-0.025366174057126045,0.08390992879867554,-0.13092416524887085,3.9403770642820746e-05,3.908500002580695e-05,0.38691699504852295,0.013989852741360664,0.013948965817689896,0.0002813498140312731,0.00029492159956134856,0,0,0,0.3869173526763916,9.243012755177915e-07,189,0.0015916175907477736,0.0028101077768951654,0.048806071281433105,7.896705938037485e-06,1,0.002045494271442294,0.12366905063390732,0.05721508711576462,0,0,0.12321020662784576,0.13037559390068054,0.04249344393610954,-0.13075034320354462,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.203507423400879,0.055911753326654434,0.001562654972076416,0.9984373450279236,0.05590591952204704,99.84373474121094,3,0.9861286282539368,0.0061804079450666904,0.05,0.0,-0.001562654972076416,3.819744233624078e-05,0,0,0,291,0.9999999403953552,2.993438243865967,0.9999998807907104,add black sunglasses,44.17965716052812,1,0.0021683985833078623,0.13546541333198547,0.09305248409509659,0,0,0.13519564270973206,-0.1297530233860016,0.12987932562828064,-0.1300056427717209,0.7369003687053919,0.06996138393878937,67119,0.0020153075456619263,0.999711275100708,0.006627670954912901,0.006627670954912901,1,0.002236107597127557,0.16286467015743256,0.06625907123088837,0,0,0.14250968396663666,0.13043472170829773,0.04088122397661209,-0.13100498914718628
0.0032988786697387695,0.0032988786697387695,4,face_005__add_black_sunglasses,0.5482519268989563,0.27420687675476074,0.5050264596939087,,0.006290435791015625,0.00048573812819086015,0.0009811797644942999,0.0041648102924227715,24.630762100219727,1,all_ac,0.007993271574378014,1.7573341131210327,0.1768210232257843,-0.03761504217982292,0.1156320869922638,-0.17635172605514526,3.107225347775966e-05,3.086075230385177e-05,0.38692769408226013,0.013653336092829704,0.013859357684850693,0.00024572169058956206,0.00026965810684487224,0,0,0,0.3868890702724457,-9.982178016798571e-05,189,0.002365032909438014,0.004138283431529999,0.0697740912437439,1.7125388694694266e-05,1,0.002308228984475136,0.1844525784254074,0.08527730405330658,0,0,0.18325331807136536,0.17576099932193756,0.05782108008861542,-0.17652864754199982,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.6552205085754395,0.0812489241361618,0.0032988786697387695,0.9967011213302612,0.08122763782739639,99.67011260986328,4,0.9792232513427734,0.009180977009236813,0.05,0.0,-0.0032988786697387695,8.429033914580941e-05,0,0,0,291,0.9999999403953552,2.993438243865967,1.0,add black sunglasses,40.74222198757188,1,0.002881464548408985,0.20149773359298706,0.1384093463420868,0,0,0.20109736919403076,-0.17441852390766144,0.17475472390651703,-0.17509092390537262,0.819841131567955,0.0787234716117382,67119,0.0029489833395928144,0.9993624091148376,0.00917617604136467,0.00917617604136467,1,0.0025843875482678413,0.238582044839859,0.0958922952413559,0,0,0.20982101559638977,0.17576391994953156,0.05459630861878395,-0.1764506995677948
0.005453228950500488,0.005453228950500488,5,face_005__add_black_sunglasses,0.7353147864341736,0.37051233649253845,0.6801994442939758,,0.0056584677658975124,0.0005060831899754703,0.0014014176558703184,0.0058493223041296005,24.632362365722656,1,all_ac,0.009564762003719807,2.2241976261138916,0.22348275780677795,-0.04771846905350685,0.14659680426120758,-0.22244121134281158,2.599743675091304e-05,2.5632876713643782e-05,0.386935293674469,0.01335373055189848,0.013801729306578636,0.00022003914637025446,0.0002523974108044058,0,0,0,0.386859267950058,-0.00019648174929898232,189,0.0034008759539574385,0.00581730343401432,0.08927011489868164,3.3841017284430563e-05,1,0.0022263384889811277,0.24824103713035583,0.1150316670536995,0,0,0.24682052433490753,0.22156184911727905,0.07241874188184738,-0.22385530173778534,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5.986349582672119,0.10448151081800461,0.005453228950500488,0.9945467710494995,0.10443488508462906,99.45467376708984,5,0.971997857093811,0.012400000356137753,0.05,0.0,-0.005453228950500488,0.0001537600182928145,0,0,0,291,0.9999999403953552,2.993438243865967,0.9999999403953552,add black sunglasses,38.13156578007555,1,0.004082025960087776,0.27117544412612915,0.18625850975513458,0,0,0.2706451416015625,-0.22047066688537598,0.22067591547966003,-0.2208811640739441,0.898606738075614,0.07428357005119324,67119,0.003988797776401043,0.9988363981246948,0.010958974249660969,0.010958974249660969,1,0.0026447949931025505,0.31872716546058655,0.1286207139492035,0,0,0.2812844514846802,0.22198976576328278,0.06902370601892471,-0.22354534268379211
0.007826805114746094,0.007826805114746094,6,face_005__add_black_sunglasses,0.9229073524475098,0.4709896743297577,0.855060338973999,,0.00559870433062315,0.0005391439190134406,0.0018380533438175917,0.007726541720330715,24.633100509643555,1,all_ac,0.00974083412438631,2.6876091957092285,0.2712625563144684,-0.05628383904695511,0.1770973950624466,-0.27015554904937744,2.3954866264830343e-05,2.326552930753678e-05,0.3869403302669525,0.013139468617737293,0.013785552233457565,0.00020539358956739306,0.0002445444115437567,0,0,0,0.38683387637138367,-0.0002751170832198113,189,0.0045455521903932095,0.007688282523304224,0.11788821220397949,5.9109686844749376e-05,1,0.0024412255734205246,0.3149259686470032,0.14444705843925476,0,0,0.31093233823776245,0.26958760619163513,0.08672647178173065,-0.27012521028518677,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.1732096672058105,0.12519612908363342,0.007826805114746094,0.9921731948852539,0.12511543929576874,99.21731567382812,6,0.9646689295768738,0.015669114887714386,0.05,0.0,-0.007826805114746094,0.00024552116519771516,0,0,0,291,0.9999999403953552,2.993438243865967,0.9999999403953552,add black sunglasses,36.09911063490631,1,0.004129438661038876,0.34235841035842896,0.23516762256622314,0,0,0.3416776955127716,-0.2679687440395355,0.26802870631217957,-0.2680886685848236,0.9730023555457592,0.07011963613331318,67119,0.005091718398034573,0.9981410503387451,0.011237011291086674,0.011237011291086674,1,0.0028939133044332266,0.3949693441390991,0.16196703910827637,0,0,0.3468647301197052,0.2698174715042114,0.08313002437353134,-0.26966819167137146
0.010382354259490967,0.010382354259490967,7,face_005__add_black_sunglasses,1.1109387874603271,0.5730503797531128,1.0307036638259888,,0.005640666000545025,0.0005772908916696906,0.0023026494309306145,0.009730915538966656,24.63361167907715,1,all_ac,0.009849288500845432,3.1386730670928955,0.3202682435512543,-0.06448807567358017,0.2073843777179718,-0.31859028339385986,2.4838078388711438e-05,2.358681376790628e-05,0.38695311546325684,0.013020061887800694,0.01381370797753334,0.00020125876471865922,0.0002463006239850074,0,0,0,0.38682374358177185,-0.0003343347634654492,189,0.005758087150752544,0.009685375727713108,0.15249758958816528,9.3806505901739e-05,1,0.0022275985684245825,0.38140979409217834,0.17397303879261017,0,0,0.3758305013179779,0.318123996257782,0.10087985545396805,-0.316620409488678,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.26346206665039,0.144224613904953,0.010382354259490967,0.989617645740509,0.14409959316253662,98.96176147460938,7,0.9571405649185181,0.01896212249994278,0.05,0.0,-0.010382354259490967,0.0003595620801206678,0,0,0,291,0.9999999403953552,2.993438243865967,1.0,add black sunglasses,34.44226115778372,1,0.0037963560316711664,0.4157572090625763,0.28559988737106323,0,0,0.4149206578731537,-0.3163907825946808,0.3164170980453491,-0.31644338369369507,1.0477993842214346,0.07034717686474323,67119,0.0062240962870419025,0.997276782989502,0.011096476577222347,0.011096476577222347,1,0.00259784166701138,0.4692394435405731,0.19420969486236572,0,0,0.4099644422531128,0.3183523714542389,0.09690622240304947,-0.3185083568096161
0.01290428638458252,0.01290428638458252,8,face_005__add_black_sunglasses,1.2947320938110352,0.6750686168670654,1.2066115140914917,,0.0057729086838662624,0.000640869140625,0.002797899302095175,0.011809340678155422,24.634164810180664,1,all_ac,0.00998084619641304,3.5725629329681396,0.3690188229084015,-0.07107086479663849,0.23613128066062927,-0.36775076389312744,2.7985244742012583e-05,2.5917248422047123e-05,0.3869752585887909,0.013001931831240654,0.013877961784601212,0.0002046671143034473,0.0002547547046560794,0,0,0,0.386832594871521,-0.00036866366281174123,189,0.007010226603597403,0.011754910461604595,0.1837109923362732,0.00013817792932968587,1,0.002247069962322712,0.4481854736804962,0.20323002338409424,0,0,0.4391590356826782,0.3675497770309448,0.11499461531639099,-0.36595115065574646,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.214520454406738,0.16082371771335602,0.01290428638458252,0.9870957136154175,0.16065047681331635,98.7095718383789,8,0.949440598487854,0.022207273170351982,0.05,0.0,-0.01290428638458252,0.0004931630101054907,0,0,0,291,0.9999999403953552,2.993438243865967,1.0,add black sunglasses,33.070095052910645,1,0.002334022894501686,0.4908004403114319,0.3371533155441284,0,0,0.489810585975647,-0.3642825186252594,0.3643229007720947,-0.36436328291893005,1.1266642082482576,0.07458475232124329,67119,0.0073923468589782715,0.9962646961212158,0.010773998685181141,0.010773998685181141,1,0.0024422870483249426,0.5403079390525818,0.2260279357433319,0,0,0.4731796979904175,0.367866575717926,0.1096298024058342,-0.3680005967617035
0.015343546867370605,0.015343546867370605,9,face_005__add_black_sunglasses,1.466957449913025,0.7741824984550476,1.3774373531341553,,0.00604248046875,0.00069427490234375,0.003286996390670538,0.01393153052777052,24.63471031188965,1,all_ac,0.010420821607112885,3.9929254055023193,0.41568729281425476,-0.07559940218925476,0.2646176815032959,-0.41608884930610657,3.029141043953132e-05,2.7473932277644053e-05,0.38699597120285034,0.01305694505572319,0.013939100317656994,0.00020944185962434858,0.0002618162543512881,0,0,0,0.38685184717178345,-0.0003724173875525594,189,0.008282576687633991,0.013866031542420387,0.2044377326965332,0.00019226683070883155,1,0.002865810180082917,0.5163844227790833,0.23211516439914703,0,0,0.5003318786621094,0.417645126581192,0.1286589354276657,-0.41601675748825073,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.049799919128418,0.17540208995342255,0.015343546867370605,0.9846564531326294,0.17517776787281036,98.46564483642578,9,0.9417766332626343,0.025278719142079353,0.05,0.0,-0.015343546867370605,0.0006390136550180614,0,0,0,291,0.9999999403953552,2.993438243865967,1.0,add black sunglasses,31.944898613476532,1,0.0025008139200508595,0.565111517906189,0.38820022344589233,0,0,0.5639722943305969,-0.41146326065063477,0.4119347333908081,-0.41240617632865906,1.208691755309701,0.07764652371406555,67119,0.008524197153747082,0.9951595067977905,0.011542173102498055,0.011542173102498055,1,0.0031876785214990377,0.6062610745429993,0.25694817304611206,0,0,0.5354031324386597,0.4180866479873657,0.12220076471567154,-0.418272465467453
0.01819896697998047,0.01819896697998047,10,face_005__add_black_sunglasses,1.6373701095581055,0.873328685760498,1.5473706722259521,,0.0062255859375,0.0007985433330759406,0.003772855270653963,0.01607592962682247,24.634902954101562,1,all_ac,0.010480591095983982,4.409488677978516,0.46452638506889343,-0.07778093963861465,0.29257386922836304,-0.466072678565979,3.184710658388212e-05,2.843290894816164e-05,0.38700971007347107,0.013191836886107922,0.013993830420076847,0.00021632139396388084,0.0002683785860426724,0,0,0,0.38687729835510254,-0.0003421405563130975,189,0.009562961757183075,0.015995943918824196,0.2238801121711731,0.00025587022537365556,1,0.0031787597108632326,0.5848173499107361,0.2605355679988861,0,0,0.5610905289649963,0.46849334239959717,0.14164340496063232,-0.4668255150318146,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.947673797607422,0.1910729557275772,0.01819896697998047,0.9818010330200195,0.1907828003168106,98.18009948730469,10,0.9341967701911926,0.028232021257281303,0.05,0.0,-0.01819896697998047,0.0007970469887368381,0,0,0,291,0.9999999403953552,2.993438243865967,1.0,add black sunglasses,30.985160746546057,1,0.003781827399507165,0.6391090154647827,0.4390004277229309,0,0,0.6378428936004639,-0.45901069045066833,0.4602874517440796,-0.46156418323516846,1.288727043196559,0.07590008713304996,67119,0.009646514430642128,0.9939627051353455,0.012209175154566765,0.012209175154566765,1,0.003848952939733863,0.6675476431846619,0.2884916663169861,0,0,0.5972639322280884,0.46901702880859375,0.13388074934482574,-0.4691982567310333
