face_id,prompt,final_Z,best_Z,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,run_dir
face_002,add black sunglasses,0.06077003479003906,0.060781002044677734,300,0.9392299652099609,93.9229965209961,0.9798744916915894,25.801339969276142,0.6992619633674622,0.0676984477926735,4.740484714508057,0.47138795256614685,-0.0010370163945481181,0.0005459252279251814,0.563573883161512,0.061228466344376405,outputs/arcface_identity_dct_image/20260706_104719_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.061086058616638184,0.06109583377838135,300,0.9389139413833618,93.89139556884766,0.979145884513855,25.643091449658414,0.6672320365905762,0.07502469609881295,4.907454013824463,0.4763106405735016,-0.0009313284535892308,0.0005359365604817867,0.563573883161512,0.07478130216399828,outputs/arcface_identity_dct_image/20260706_104719_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.08215457201004028,0.08214175701141357,299,0.9178454279899597,91.7845458984375,0.98013836145401,25.795649209100212,0.7645321488380432,0.06520267147337955,8.356691360473633,0.48234355449676514,0.0011899378150701523,0.00048309314297512174,0.5876288659793815,0.07455982820441326,outputs/arcface_identity_dct_image/20260706_104719_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_005__add_black_sunglasses
face_005,add headphones,0.08313345909118652,0.08310002088546753,300,0.9168665409088135,91.68665313720703,0.9777886271476746,25.31328041809154,0.7090563774108887,0.07284050146716212,7.986395835876465,0.4800238013267517,0.0011627785861492157,0.0004599796957336366,0.5945017182130584,0.07378173548107346,outputs/arcface_identity_dct_image/20260706_104719_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_005__add_headphones
