Z,best_Z_so_far,best_iter_so_far,case_id,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_enabled,dct_grad_norm,dct_max_disp,dct_mean_disp,dct_num_at_max,dct_num_at_min,dct_p95_disp,dct_param_max,dct_param_mean_abs,dct_param_min,delaunay_enabled,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,face_id,fft_phase_enabled,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,identity_angle_degrees,identity_angle_radians,identity_cosine_distance,identity_cosine_similarity_raw,identity_l2_embedding_distance,identity_similarity_score_pct,iter,jacobian_det_min,l2_to_original,learning_rate,legacy_fft_strength_equivalent,loss,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,original_embedding_norm,peak_vram_gb,perturbed_embedding_norm,prompt,psnr_to_original,rolling_enabled,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_original,total_geometry_grad_norm,total_grad_norm,tps_enabled,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min
1.1920928955078125e-07,1.1920928955078125e-07,1,face_002__add_headphones,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,,1,4.406749940244481e-05,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.049972180277109146,0.04931940510869026,-0.049965936690568924,1,5.824419076816412e-06,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04979929327964783,0.016992149874567986,-0.04984549060463905,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.02797645516693592,0.00048828125,1.1920928955078125e-07,0.9999998807907104,0.0006594837759621441,99.99998474121094,1,1.0,9.999999974752427e-07,0.05,0.0,-1.1920928955078125e-07,1.4463690661825623e-13,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,100.0,1,4.950963557348587e-06,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04989788681268692,0.04963875934481621,0.049379631876945496,0.556199848651886,0.07359287515282631,438717,0.0,1.0,4.524015457718633e-05,4.524015457718633e-05,1,6.803775704611326e-06,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04984453693032265,0.017476864159107208,-0.04986288771033287
0.0010587573051452637,0.0010587573051452637,2,face_002__add_headphones,0.8022809624671936,0.2701265215873718,0.47120651602745056,,1,0.005504555068910122,0.8114206194877625,0.21909216046333313,0,0,0.42773163318634033,0.08750268816947937,0.07260888814926147,-0.09049636125564575,1,0.0009069183724932373,0.07012587785720825,0.029304485768079758,0,0,0.06257632374763489,0.08749575167894363,0.018782924860715866,-0.09647772461175919,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.6367814540863037,0.046020518988370895,0.0010587573051452637,0.9989412426948547,0.04601677507162094,99.89412689208984,2,0.9388325214385986,0.012030460871756077,0.05,0.0,-0.0010587573051452637,0.00014473199553322047,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,38.39435449893468,1,0.001512726303189993,0.07708407938480377,0.0529324971139431,0,0,0.0769258663058281,0.08723169565200806,0.08692534267902374,0.08661898225545883,0.6309525109827518,0.07088996842503548,438717,0.005121968686580658,0.9988968372344971,0.0058714053593575954,0.0058714053593575954,1,0.001030744519084692,0.08773024380207062,0.03643220290541649,0,0,0.07454169541597366,0.08746767044067383,0.017601149156689644,-0.08737364411354065
0.0023003816604614258,0.0023003816604614258,3,face_002__add_headphones,1.0476434230804443,0.44177812337875366,0.8087034821510315,,1,0.007775634527206421,1.0980727672576904,0.34845614433288574,0,0,0.7316334247589111,0.13052663207054138,0.10884726792573929,-0.13226275146007538,1,0.0011987837497144938,0.12916509807109833,0.03322296589612961,0,0,0.09439703822135925,0.13072937726974487,0.02985614724457264,-0.1367245316505432,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.887056350708008,0.06784193217754364,0.0023003816604614258,0.9976996183395386,0.06782948970794678,99.76995849609375,3,0.9192748665809631,0.018995914608240128,0.05,0.0,-0.0023003816604614258,0.000360844744136557,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,34.426796160115295,1,0.0010949887800961733,0.1349349319934845,0.09266967326402664,0,0,0.13466638326644897,0.12933632731437683,0.1290062665939331,0.12867619097232819,0.7125419322401285,0.07682748325169086,438717,0.007764065638184547,0.9972487092018127,0.008062289096415043,0.008062289096415043,1,0.0013798290165141225,0.12663833796977997,0.04367225617170334,0,0,0.10696400701999664,0.12994980812072754,0.026469068601727486,-0.13016745448112488
0.0044089555740356445,0.0044089555740356445,4,face_002__add_headphones,1.577100396156311,0.6605364084243774,1.2213349342346191,,1,0.007024408783763647,1.5223720073699951,0.5155631899833679,0,0,1.0795478820800781,0.17544282972812653,0.1390405297279358,-0.17549200356006622,1,0.0012300244998186827,0.18673306703567505,0.05170638486742973,0,0,0.13826891779899597,0.17622709274291992,0.04282623156905174,-0.17523102462291718,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5.382266521453857,0.09393826872110367,0.0044089555740356445,0.9955910444259644,0.09390399605035782,99.5591049194336,4,0.8821830749511719,0.027063125744462013,0.05,0.0,-0.0044089555740356445,0.0007324127363972366,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,31.35244112077953,1,7.504911627620459e-05,0.2002139389514923,0.13751158118247986,0,0,0.1998225748538971,0.16516467928886414,0.1641221046447754,0.16307951509952545,0.7934076674282551,0.07407539710402489,438717,0.011428024619817734,0.9944179654121399,0.00727175222709775,0.00727175222709775,1,0.0014203778700903058,0.18547789752483368,0.06484505534172058,0,0,0.15481631457805634,0.17521244287490845,0.038184937089681625,-0.17528609931468964
0.005716383457183838,0.005716383457183838,5,face_002__add_headphones,2.0587453842163086,0.8518185615539551,1.591094732284546,,1,0.00811891257762909,1.7636719942092896,0.6604421734809875,0,0,1.3326451778411865,0.22211980819702148,0.1646568775177002,-0.22230030596256256,1,0.0015438934788107872,0.24493908882141113,0.07422880828380585,0,0,0.17973579466342926,0.22314193844795227,0.05413028597831726,-0.22217172384262085,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6.129222869873047,0.10697511583566666,0.005716383457183838,0.9942836165428162,0.10692515224218369,99.42835998535156,5,0.8654364347457886,0.032164547592401505,0.05,0.0,-0.005716383457183838,0.0010345581686124206,0,0,0,132,0.9999999403953552,2.993556499481201,0.9999999403953552,add headphones,29.852450858612848,1,0.001497236778959632,0.254930317401886,0.17504189908504486,0,0,0.2543964982032776,0.17375457286834717,0.16928315162658691,0.16481174528598785,0.873046463355422,0.0733624417334795,438717,0.014673465862870216,0.9921143651008606,0.008583517745137215,0.008583517745137215,1,0.0017705127829685807,0.2488768845796585,0.0912797749042511,0,0,0.2074795961380005,0.22216282784938812,0.04865873232483864,-0.22206853330135345
0.0069849491119384766,0.0069849491119384766,6,face_002__add_headphones,2.5390784740448,1.0086960792541504,1.988808035850525,,1,0.005971889942884445,2.1458005905151367,0.7925975322723389,0,0,1.6211761236190796,0.2676025927066803,0.1887335330247879,-0.26853618025779724,1,0.0011490753386169672,0.30101409554481506,0.09616009891033173,0,0,0.22119170427322388,0.267304927110672,0.06505300104618073,-0.2688867449760437,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6.775984287261963,0.11826323717832565,0.0069849491119384766,0.9930150508880615,0.11819475144147873,99.30150604248047,6,0.8496140837669373,0.036370813846588135,0.05,0.0,-0.0069849491119384766,0.0013228360330685973,0,0,0,132,0.9999999403953552,2.993556499481201,0.9999999403953552,add headphones,28.78493983738889,1,0.0007274175877682865,0.2641415596008301,0.18108808994293213,0,0,0.26356756687164307,0.1747979074716568,0.16565895080566406,0.15651997923851013,0.9619510788470507,0.08048411644995213,438717,0.01767462119460106,0.9899178147315979,0.006258747074753046,0.006258747074753046,1,0.001287995371967554,0.3048706352710724,0.11680205166339874,0,0,0.2571699619293213,0.26750779151916504,0.05932174250483513,-0.26861539483070374
0.008169412612915039,0.008169412612915039,7,face_002__add_headphones,2.996323823928833,1.1564435958862305,2.410759925842285,,1,0.007538332603871822,2.516019821166992,0.9188784956932068,0,0,1.9280740022659302,0.314887136220932,0.2102099359035492,-0.3149685561656952,1,0.001382319489493966,0.3484610319137573,0.11783403158187866,0,0,0.26447176933288574,0.31229379773139954,0.07515162229537964,-0.3167755901813507,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.328737735748291,0.12791059911251068,0.008169412612915039,0.991830587387085,0.12782368063926697,99.18305969238281,7,0.8365474343299866,0.03975371643900871,0.05,0.0,-0.008169412612915039,0.0015803580172359943,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,28.012445160223063,1,0.0006045583868399262,0.2602066993713379,0.1779709756374359,0,0,0.25962480902671814,0.1693572998046875,0.15679298341274261,0.14422866702079773,1.045941462740302,0.0776660144329071,438717,0.020570259541273117,0.9879552125930786,0.007841292768716812,0.007841292768716812,1,0.001543732127174735,0.3429263234138489,0.14080746471881866,0,0,0.3012356758117676,0.3143063485622406,0.07019495218992233,-0.3163606822490692
0.00934380292892456,0.00934380292892456,8,face_002__add_headphones,3.4099295139312744,1.29323410987854,2.826216697692871,,1,0.006365592125803232,2.8420908451080322,1.035542368888855,0,0,2.2246360778808594,0.36147499084472656,0.22956369817256927,-0.3526911437511444,1,0.0011781883658841252,0.39957404136657715,0.13854368031024933,0,0,0.31024011969566345,0.34458374977111816,0.08392366021871567,-0.3601413667201996,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.83859395980835,0.13680927455425262,0.00934380292892456,0.9906561970710754,0.13670304417610168,99.06562042236328,8,0.8231455683708191,0.04275750368833542,0.05,0.0,-0.00934380292892456,0.0018282042583450675,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,27.37975283812012,1,0.000616129778791219,0.24773095548152924,0.1690705269575119,0,0,0.24719655513763428,0.17149308323860168,0.15402589738368988,0.13655871152877808,1.1254399046301842,0.07296580448746681,438717,0.02313844859600067,0.9860677123069763,0.006607562769204378,0.006607562769204378,1,0.001171058975160122,0.4055498242378235,0.1641353815793991,0,0,0.35610681772232056,0.3502176105976105,0.08056674897670746,-0.36362209916114807
0.009939968585968018,0.009939968585968018,9,face_002__add_headphones,3.7744743824005127,1.4228376150131226,3.211390972137451,,1,0.007317845243960619,3.1073803901672363,1.1413825750350952,0,0,2.5040745735168457,0.4092238247394562,0.24475225806236267,-0.3971313238143921,1,0.0015452346997335553,0.4456160068511963,0.15832459926605225,0,0,0.3537525534629822,0.3652063012123108,0.0910935178399086,-0.3987220823764801,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.085195541381836,0.14111328125,0.009939968585968018,0.990060031414032,0.14099709689617157,99.0060043334961,9,0.8001845479011536,0.045477453619241714,0.05,0.0,-0.009939968585968018,0.0020681987516582012,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,26.844077283436558,1,0.00043350105988793075,0.24531127512454987,0.1669042408466339,0,0,0.24471765756607056,0.17473691701889038,0.1555679738521576,0.1363990157842636,1.2177106142044067,0.08502262085676193,438717,0.025445129722356796,0.9842398762702942,0.007657116279006004,0.007657116279006004,1,0.0015826873714104295,0.47444331645965576,0.1862981617450714,0,0,0.4119452238082886,0.36931994557380676,0.08839397132396698,-0.4088740944862366
0.010525763034820557,0.010525763034820557,10,face_002__add_headphones,4.034972667694092,1.5341377258300781,3.5239644050598145,,1,0.0051041413098573685,3.281391143798828,1.2315881252288818,0,0,2.743222713470459,0.45287126302719116,0.2580104172229767,-0.4400227665901184,1,0.0015624723164364696,0.4826700687408447,0.17516879737377167,0,0,0.3924520015716553,0.37257274985313416,0.09634596854448318,-0.4347795844078064,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.320436477661133,0.14521901309490204,0.010525763034820557,0.9894742369651794,0.1450922042131424,98.94742584228516,10,0.7725012898445129,0.04753836989402771,0.05,0.0,-0.010525763034820557,0.0022598966024816036,0,0,0,132,0.9999999403953552,2.993556499481201,1.0,add headphones,26.459114307636344,1,0.0002793752064462751,0.24835728108882904,0.16881880164146423,0,0,0.24778547883033752,0.1748308539390564,0.15457883477210999,0.13432680070400238,1.3106243796646595,0.08656197413802147,438717,0.02751528099179268,0.9827792644500732,0.005561717785894871,0.005561717785894871,1,0.0015365792205557227,0.5305585861206055,0.20372876524925232,0,0,0.4576122760772705,0.372479647397995,0.09441615641117096,-0.4450540840625763
