face_id,prompt,final_Z,best_Z,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,output_ssim,output_l2,max_disp_px,fraction_clamped,seconds_per_iter,run_dir
face_002,add black sunglasses,0.05919378995895386,0.059339940547943115,4261,0.9408062100410461,94.08061981201172,0.9736847877502441,24.621135331038772,0.646592378616333,0.0733001257300193,6.373017311096191,0.022727272727272728,0.06595735494941472,outputs/arcface_identity/20260703_103418_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.06801837682723999,0.06806313991546631,4966,0.93198162317276,93.19816589355469,0.9732909202575684,24.551425602560506,0.6268564462661743,0.08095750670529259,7.224369525909424,0.022727272727272728,0.07126098121702672,outputs/arcface_identity/20260703_103418_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.10296261310577393,0.1032065749168396,4231,0.8970373868942261,89.7037353515625,0.9618680477142334,22.976271516980695,0.6888149380683899,0.09730003238600989,18.17127799987793,0.05303030303030303,0.07115403212048113,outputs/arcface_identity/20260703_103418_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_005__add_black_sunglasses
face_005,add headphones,0.09897840023040771,0.09910017251968384,4546,0.9010215997695923,90.10215759277344,0.9613163471221924,22.90845876079382,0.6790114045143127,0.08700322282031427,11.91957950592041,0.05303030303030303,0.07261813268698752,outputs/arcface_identity/20260703_103418_arcface_identity_all_sequential/runs/arcface_identity/arcface_iresnet100/face_005__add_headphones
